0.950088,-0.151357,0.000000
1.955912,0.390093,1.000000
-0.353432,-1.616474,1.000000
-0.455533,0.017479,1.000000
0.465662,-1.536244,0.000000
0.156507,0.232181,1.000000
1.319137,-0.882419,1.000000
-1.332212,-1.968625,1.000000
-0.542861,0.416050,1.000000
0.672295,0.407462,0.000000
0.942468,-0.267595,1.000000
-0.103219,0.410599,0.000000
-0.694568,-0.149635,0.000000
-2.239604,0.401499,1.000000
0.523277,-0.171546,1.000000
-0.242020,1.518261,1.000000
-0.517519,-0.978830,1.000000
-0.569312,0.269904,1.000000
-0.395229,-1.159421,1.000000
-0.971105,0.314817,1.000000
0.761038,0.121675,0.000000
-1.147469,-0.437820,1.000000
-0.509652,-0.438074,0.000000
-0.435154,1.849264,0.000000
-0.466846,-1.416906,1.000000
-0.347912,0.156349,0.000000
0.370825,0.142062,1.000000
-0.309013,-1.676004,1.000000
0.800565,0.078260,1.000000
0.286344,0.608844,1.000000
-0.015682,0.160928,1.000000
0.037006,0.767902,1.000000
-1.104383,0.052165,1.000000
-0.190653,-0.394850,1.000000
-1.951804,-0.659892,1.000000
-1.582938,0.610379,1.000000
-0.399449,0.370056,1.000000
-0.206904,0.880179,1.000000
-0.944446,-0.410050,1.000000
-1.225436,0.844363,1.000000
-1.491258,0.439392,0.000000
1.922942,1.480515,0.000000
1.519995,1.719589,1.000000
-0.268003,0.802456,0.000000
-1.698106,0.387280,1.000000
0.766663,0.356293,1.000000
-0.470033,-0.216731,1.000000
-0.439190,0.181338,1.000000
0.821586,0.005293,1.000000
-0.813146,-1.726283,0.000000
0.771791,0.823504,1.000000
0.864436,-0.742165,0.000000
0.242118,-0.888720,1.000000
0.691539,0.694749,1.000000
0.578521,0.349654,1.000000
-1.540797,0.063262,1.000000
0.049495,0.493837,1.000000
0.920859,0.318728,1.000000
-0.364694,0.156704,1.000000
-0.907298,0.051945,0.000000
-0.805627,-1.118312,1.000000
-2.030684,2.064493,1.000000
-0.955945,-0.345982,1.000000
-1.279689,-0.585431,1.000000
0.457416,-0.964612,1.000000
-1.681218,-0.888971,1.000000
-2.369587,0.864052,1.000000
-0.643618,-2.223403,1.000000
-0.132881,-0.297791,1.000000
1.178780,-0.179925,0.000000
0.521065,-0.575788,1.000000
0.868963,0.276872,1.000000
-0.895467,0.386902,0.000000
-0.744755,-0.826439,1.000000
-0.658553,-0.514234,1.000000
-1.054628,0.820248,1.000000
0.698457,0.003771,1.000000
-0.692050,1.536377,1.000000
0.396007,-1.093062,0.000000
0.936742,1.412328,1.000000
0.038631,-1.656715,1.000000
2.383145,0.944479,0.000000
-1.018042,-0.077855,1.000000
-0.061626,-0.107305,1.000000
-0.719604,-0.812993,1.000000
0.144044,1.454274,0.000000
0.010500,1.785870,0.000000
2.303917,-1.060016,1.000000
0.862596,-2.655619,1.000000
-1.034243,0.681595,1.000000
0.693773,-0.159573,1.000000
-0.403177,1.222445,0.000000
-1.306527,1.658131,1.000000
1.867559,0.906045,0.000000
-0.687838,-1.214077,1.000000
-1.070753,1.054452,0.000000
-0.652294,-0.521189,1.000000
-0.729045,0.196557,1.000000
1.188030,0.316943,1.000000
0.354758,0.616887,1.000000
-0.039283,-1.168093,1.000000
0.208275,0.976639,0.000000
0.338904,2.021044,1.000000
-0.353994,-1.374951,1.000000
-1.173123,1.943621,0.000000
-2.255564,-1.022507,1.000000
0.523891,0.088422,1.000000
-1.179158,1.301428,1.000000
0.279925,-0.098150,1.000000
1.068509,-0.453386,1.000000
-0.017020,0.379152,1.000000
0.274516,-0.890915,1.000000
0.931848,0.339965,1.000000
0.943046,-2.739677,1.000000
0.166673,0.635031,0.000000
0.666383,-0.460720,1.000000
-0.502817,2.412454,1.000000
0.351780,0.379236,1.000000
0.643314,-1.570623,1.000000
1.738873,0.994394,1.000000
-0.684011,1.659551,1.000000
0.097725,0.582954,1.000000
-0.157667,2.256723,1.000000
-1.334258,-1.346718,1.000000
0.493742,-0.116104,1.000000
0.141953,-0.319328,1.000000
-0.803410,-0.689550,1.000000
-1.632635,-1.567768,1.000000
1.732721,0.684501,1.000000
-1.139802,0.784958,1.000000
-0.028182,0.428332,0.000000
0.498690,1.047972,1.000000
1.100284,1.298022,1.000000
-1.157355,-0.312292,1.000000
0.402342,-0.684810,0.000000
-0.118164,-0.680178,1.000000
-0.870797,-0.578850,0.000000
-0.222606,-0.913079,1.000000
-0.985511,-1.471835,1.000000
-1.048553,-1.420018,0.000000
0.543312,0.439043,1.000000
1.181379,-0.631904,1.000000
-2.288620,0.251484,1.000000
-1.252795,0.777490,0.000000
-0.660056,0.175819,1.000000
-0.387327,-0.302303,0.000000
-0.637437,-0.397272,1.000000
-1.768538,0.355482,1.000000
-2.364174,0.020334,1.000000
-0.267734,-1.128011,1.000000
-1.188859,-0.506816,1.000000
1.488252,1.895889,0.000000
1.230291,1.202380,0.000000
0.154947,0.378163,0.000000
-0.652409,-0.390953,1.000000
-0.413619,-0.747455,0.000000
-0.291837,-0.761492,1.000000
0.356366,0.706573,0.000000
-1.000215,-1.544771,1.000000
-0.769916,0.539249,0.000000
0.066517,0.302472,0.000000
1.096347,-0.234216,1.000000
0.786328,-0.466419,1.000000
-2.552990,0.653619,0.000000
-2.094603,0.123722,1.000000
1.128594,0.496001,1.000000
-0.347451,-0.581268,1.000000
-1.424061,-0.493320,1.000000
-0.510805,-1.180632,0.000000
-0.098453,-0.663478,1.000000
-0.311553,0.056165,0.000000
-0.554310,-0.470638,1.000000
-0.908763,-0.424318,1.000000
-0.674333,0.031831,0.000000
1.867558,-0.977278,0.000000
0.978738,2.240893,0.000000
0.045759,-0.187184,0.000000
-0.216950,0.445393,1.000000
-0.384645,-0.443836,1.000000
-0.887786,-1.980796,0.000000
-0.309114,-0.233467,1.000000
-1.613898,-0.212740,0.000000
0.947252,-0.155010,0.000000
-0.384880,0.094352,1.000000
0.163929,0.096321,1.000000
